                
  Z                     H [1/MPC]               COMOV. DIST.        ANG.DIAM.DIST.          LUM. DIST.              GR.FAC. D               GR.FAC. F             
  331514.5963133901     238364.32707120164      13894.169673383412  0.04191105886990879     4606133944.551123       0.00021469387399494303  0.06510495338340574   
  329210.076491618      235070.5084850276       13894.15993782775   0.0422044120929859      4574111350.078986       0.00021479145893019754  0.06518305530898008   
  326921.5761751647     231822.26378474457      13894.150134481722  0.042499818449482835    4542311355.729276       0.00021488920581175981  0.06526182897668181   
  324648.9840070134     228618.96198948837      13894.140262875795  0.042797292306583454    4510732414.133827       0.00021498711583110852  0.06534127873262383   
  322392.1894042279     225459.9808573384       13894.130322537214  0.04309684813197547     4479372988.680766       0.0002150851901884574   0.06542140894986213   
  320151.0825525718     222344.70676426488      13894.12031298999   0.04339850049455309     4448231553.439735       0.0002151834300928193   0.06550222402853498   
  317925.5544011651     219272.5345847541       13894.110233754865  0.04370226406512443     4417306593.087651       0.00021528183676207003  0.06558372839600231   
  315715.49665717775    216242.86757408603      13894.10008434931   0.04400815361712405     4386596602.834962       0.00021538041142301346  0.06566592650698558   
  313520.80178056       213255.11725224406      13894.089864287482  0.04431618402733034     4356100088.3524275      0.0002154791553114463   0.06574882284370787   
  311341.36297881004    210308.70328943204      13894.079573080215  0.04462637027658792     4325815565.69841        0.00021557806967222414  0.06583242191603417   
  309177.0742017771     207403.0533931779       13894.069210234993  0.04493872745053515     4295741561.246661       0.0002156771557593272   0.06591672826161227   
  307027.83013650135    204537.60319700046      13894.058775255931  0.04525327074033666     4265876611.6146193      0.00021577641483592718  0.06600174644601364   
  304893.52620208927    201711.79615061972      13894.04826764375   0.04557001544342104     4236219263.5922003      0.00021587584817445423  0.06608748106287479   
  302774.05854462495    198925.0834116867       13894.037686895752  0.04588897696422362     4206768074.071087       0.00021597545705666452  0.0661739367340388    
  300669.3240321166     196176.92373901448      13894.027032505799  0.04621017081493445     4177521609.9745064      0.00021607524277370834  0.06626111810969723   
  298579.2202494782     193466.78338728746      13894.016303964298  0.04653361261625159     4148478448.187501       0.00021617520662619864  0.06634902986853215   
  296503.645493546      190794.13600322936      13894.00550075816   0.046859318098139514    4119637175.4876757      0.00021627534992428002  0.06643767671785863   
  294442.4987681297     188158.46252320992      13893.994622370794  0.04718730310059292     4090996388.476435       0.00021637567398769843  0.06652706339376735   
  292395.67977909814    185559.2510722699       13893.983668282077  0.04751758357440584     4062554693.5106936      0.00021647618014587096  0.0666171946612674    
  290363.08892949886    182995.9968645447       13893.972637968327  0.04785017558194608     4034310706.6350594      0.0002165768697379567   0.06670807531442954   
  288344.6273147121     180468.20210506784      13893.961530902287  0.04818509529793512     4006263053.5144973      0.0002166777441129276   0.06679971017652947   
  286340.19671763777    177975.37589293433      13893.950346553089  0.04852235901023341     3978410369.3674493      0.00021677880462964011  0.06689210410019146   
  284349.6996039166     175517.0341258058       13893.939084386247  0.048861983120631204    3950751298.8994303      0.00021688005265690742  0.06698526196753209   
  282373.0391171839     173092.69940573856      13893.927743863618  0.04920398414564486     3923284496.237072       0.00021698148957357186  0.06707918869030428   
  280410.11907435686    170701.90094631576      13893.916324443386  0.04954837871731871     3896008624.8626447      0.00021708311676857825  0.06717388921004158   
  278460.84396095405    168344.17448106693      13893.90482558003   0.049895183584032554    3868922357.5490127      0.00021718493564104748  0.06726936849820239   
  276525.11892644805    166019.06217315514      13893.89324672431   0.05024441561131477     3842024376.29506        0.00021728694760035075  0.06736563155631477   
  274602.8497796498     163726.11252631614      13893.88158732323   0.05059609178266106     3815313372.261551       0.00021738915406618439  0.06746268341612097   
  272693.9429841255     161464.8802970308       13893.86984682003   0.050950229200359014    3788788045.7074485      0.00021749155646864508  0.06756052913972248   
  270798.3056536452     159234.92640791438      13893.858024654135  0.0513068450863183      3762447105.9266663      0.00021759415624830576  0.06765917381972507   
  268915.84554766276    157035.81786230535      13893.846120261158  0.051665956782906766    3736289271.185263       0.000217696954856292    0.06775862257938402   
  267046.47106682777    154867.12766003804      13893.834133072856  0.05202758175379227     3710313268.6590776      0.00021779995375435882  0.06785888057274944   
  265190.09124852833    152728.43471438135      13893.822062517112  0.05239173758479044     3684517834.371792       0.00021790315441496855  0.06795995298481183   
  263346.61576246476    150619.32377012854      13893.809908017904  0.05275844198471838     3658901713.1334248      0.00021800655832136852  0.06806184503164764   
  261515.95490625413    148539.3853228217       13893.797668995287  0.0531277127862543      3633463658.479259       0.0002181101669676699   0.06816456196056488   
  259698.01960106567    146488.21553909508      13893.785344865357  0.05349956794680308     3608202432.609187       0.0002182139818589268   0.06826810905024906   
  257892.72138728594    144465.41617812167      13893.772935040235  0.053874025549368       3583116806.3274803      0.00021831800451121614  0.06837249161090914   
  256099.97242021468    142470.5945141488       13893.760438928035  0.05425110380342846     3558205558.9829783      0.000218422236451718    0.06847771498442319   
  254319.68546579016    140503.36326010575      13893.747855932834  0.05463082104582384     3533467478.4096904      0.00021852667921879644  0.06858378454448483   
  252551.77389634456    138563.34049227045      13893.735185454654  0.055013195741643574    3508901360.867816       0.00021863133436208118  0.06869070569674895   
  250796.15168638865    136650.14957597936      13893.722426889432  0.05539824648512336     3484506010.9851685      0.00021873620344254962  0.06879848387897812   
  249052.7334084258     134763.41909236665      13893.709579628983  0.05578599200054771     3460280241.6990085      0.00021884128803260954  0.06890712456118854   
  247321.43422879526    132902.78276611815      13893.696643060992  0.056176451143158675    3436222874.1982856      0.00021894658971618244  0.06901663324579631   
  245602.16990354413    131067.87939422617      13893.68361656897   0.05656964290007105     3412332737.866276       0.00021905211008878744  0.06912701546776365   
  243894.85677432801    129258.35277573128      13893.670499532229  0.05696558639119387     3388608670.223619       0.00021915785075762588  0.069238276794745     
  242199.41176434048    127473.85164243737      13893.657291325868  0.057364300870158355    3365049516.8717566      0.0002192638133416663   0.06935042282723321   
  240515.75237427035    125714.02959058636      13893.643991320725  0.05776580572525234     3341654131.436756       0.00021936999947173028  0.06946345919870574   
  238843.79667828744    123978.54501347968      13893.630598883365  0.05817012048036124     3318421375.5135303      0.00021947641079057877  0.06957739157577066   
  237183.46332005624    122267.06103503291      13893.617113376042  0.058577264795915504    3295350118.6104455      0.0002195830489529991   0.06969222565831269   
  235534.67150877684    120579.24544425086      13893.603534156675  0.05898725846984478     3272439238.0943074      0.00021968991562589261  0.06980796717963929   
  233897.34101525406    118914.7706306106       13893.589860578817  0.05940012143853865     3249687619.1357403      0.0002197970124883629   0.06992462190662636   
  232271.3921679932     117273.31352033933      13893.57609199163   0.05981587377781415     3227094154.6549344      0.00021990434123180468  0.07004219563986422   
  230656.74584932366    115654.55551357521      13893.562227739856  0.06023453570388993     3204657745.2677827      0.00022001190355999334  0.07016069421380314   
  229053.3234915487     114058.18242239839      13893.548267163778  0.060656127574367315    3182377299.232378       0.00022011970118917517  0.07028012349689898   
  227461.04707312267    112483.88440972075      13893.534209599205  0.061080669889218155    3160251732.3958945      0.00022022773584815818  0.07040048939175865   
  225879.83911485455    110931.35592902233      13893.520054377434  0.06150818329177952     3138279968.1418343      0.0002203360092784035   0.07052179783528524   
  224309.62267613763    109400.29566492194      13893.505800825222  0.061938688569755485    3116460937.3376355      0.00022044452323411763  0.0706440547988233    
  222750.32135120584    107890.4064745717       13893.491448264753  0.062372206656225705    3094793578.2826524      0.0002205532794823453   0.0707672662883036    
  221201.85926541575    106401.3953298631       13893.476996013618  0.06280875863066121     3073276836.6564918      0.00022066227980306282  0.070891438344388     
  219664.1610715547     104932.97326043368      13893.462443384773  0.06324836571994708     3051909665.467712       0.00022077152598927238  0.07101657704261385   
  218137.15194617427    103484.85529746323      13893.447789686514  0.06369104929941247     3030691025.002876       0.00022088101984709687  0.07114268849353832   
  216620.75758594964    102056.76041824878      13893.43303422245   0.06413683089386768     3009619882.7759604      0.00022099076319587535  0.07126977884288244   
  215114.90420406382    100648.41149154694      13893.418176291461  0.06458573217864845     2988695213.478113       0.0002211007578682593   0.07139785427167492   
  213619.51852661735    99259.53522367375       13893.403215187684  0.06503777498066765     2967915998.927766       0.00022121100571030963  0.07152692099639558   
  212134.5277890628     97889.86210535106       13893.388150200462  0.06549298127947417     2947281228.0210857      0.00022132150858159417  0.07165698526911861   
  210659.85973266407    96539.12635928926       13893.372980614333  0.0659513732083193      2926789896.6827807      0.00022143226835528613  0.07178805337765541   
  209195.44260098043    95207.06588849612       13893.357705708979  0.06641297305523046     2906441007.8172374      0.00022154328691826298  0.07192013164569727   
  207741.20513637483    93893.4222253016        13893.342324759207  0.06687780326409243     2886233571.260006       0.00022165456617120636  0.07205322643295746   
  206297.07657654645    92597.94048108898       13893.32683703492   0.06734588643573626     2866166603.7296176      0.00022176610802870242  0.07218734413531323   
  204862.98665108756    91320.36929672213       13893.311241801066  0.06781724532903553     2846239128.7797384      0.00022187791441934316  0.07232249118494716   
  203438.86557806426    90060.46079365967       13893.295538317632  0.06829190286201048     2826450176.751659       0.00022198998728582822  0.0724586740504883    
  202024.64406062078    88817.97052574618       13893.279725839586  0.06876988211293959     2806798784.727107       0.00022210232858506764  0.07259589923715287   
  200620.25328360763    87592.65743167137       13893.263803616865  0.06925120632147928     2787283996.4813967      0.0002222149402882853   0.07273417328688438   
  199225.62491023305    86384.28378808762       13893.247770894326  0.06973589888979098     2767904862.4368954      0.00022232782438112288  0.07287350277849355   
  197840.69107873784    85192.61516337721       13893.231626911725  0.0702239833836764      2748660439.61682        0.00022244098286374497  0.07301389432779744   
  196465.3843990933     84017.42037205979       13893.215370903681  0.07071548353372048     2729549791.5993543      0.00022255441775094473  0.07315535458775826   
  195099.63794972183    82858.47142983138       13893.19900209963   0.07121042323644253     2710571988.472077       0.00022266813107225012  0.07329789024862185   
  193743.3852742409     81715.54350922648       13893.182519723814  0.07170882655545513     2691726106.7867193      0.00022278212487203134  0.07344150803805508   
  192396.56037822904    80588.41489589403       13893.16592299523   0.0722107177226314      2673011229.514229       0.00022289640120960866  0.07358621472128334   
  191059.09772601476    79476.86694547925       13893.149211127593  0.07271612113928015     2654426446.000143       0.00022301096215936116  0.07373201710122698   
  189730.93223748758    78380.68404110275       13893.132383329325  0.07322506137732937     2635970851.920284       0.00022312580981083632  0.07387892201863736   
  188411.99928493123    77299.6535514286        13893.115438803488  0.07373756318051788     2617643549.2367487      0.00022324094626886045  0.0740269363522322    
  187102.2346898789     76233.56578931323       13893.098376747783  0.07425365146559548     2599443646.1542163      0.00022335637365364944  0.07417606701883041   
  185801.57471999052    75182.21397102739       13893.081196354484  0.07477335132353108     2581370257.076549       0.00022347209410092115  0.07432632097348596   
  184509.9560859513     74145.39417604257       13893.063896810425  0.07529668802072965     2563422502.5637035      0.00022358810976200782  0.07447770520962152   
  183227.31593839245    73122.90530737487       13893.046477296955  0.07582368700025746     2545599509.2889366      0.0002237044228039697   0.07463022675916091   
  181953.59186483256    72114.54905247783       13893.028936989904  0.0763543738830759      2527900409.9963064      0.0002238210354097095   0.07478389269266124   
  180688.7218866411     71120.12984467746       13893.011275059547  0.07688877446928372     2510324343.458479       0.00022393794977808743  0.07493871011944388   
  179432.6444560222     70139.45482514094       13892.993490670571  0.07742691473936839     2492870454.434814       0.0002240551681240373   0.075094686187725     
  178185.29845301996    69172.33380537256       13892.975582982033  0.07796882085546555     2475537893.6297555      0.00022417269267868345  0.07525182808474509   
  176946.62318254434    68218.57923022893       13892.95755114733   0.07851451916262786     2458325817.6515017      0.00022429052568945823  0.07541014303689783   
  175716.55837141784    67278.00614144675       13892.939394314159  0.0790640361901021      2441233388.9709687      0.00022440866942022072  0.07556963830985779   
  174495.04416544252    66350.43214167544       13892.921111624479  0.07961739865261573     2424259775.881034       0.00022452712615137613  0.07573032120870768   
  173282.02112648767    65435.677359008456      13892.902702214476  0.08017463345167196     2407404152.456069       0.00022464589817999594  0.07589219907806427   
  172077.43022959743    64533.56441200549       13892.884165214527  0.08073576767685411     2390665698.511747       0.0002247649878199392   0.07605527930220375   
  170881.21286011886    63643.91837519952       13892.86549974916   0.08130082860713896     2374043599.5651374      0.0002248843974019744   0.0762195693051858    
  169693.31081084962    62766.566745081494      13892.846704937014  0.08186984371221924     2357537046.7950697      0.00022500412927390235  0.07638507655097689   
  168513.66627920573    61901.339406556166      13892.827779890811  0.08244284065383542     2341145237.0027785      0.00022512418580067996  0.07655180854357263   
  167342.2218644089     61048.068599862825      13892.808723717306  0.08301984728711664     2324867372.5728207      0.00022524456936454503  0.07671977282711867   
  166178.92056469346    60206.588887953876      13892.789535517253  0.08360089166193109     2308702661.434262       0.00022536528236514154  0.07688897698603116   
  165023.7057745327     59376.737124325664      13892.770214385373  0.08418600202424578     2292650317.0221376      0.00022548632721964637  0.07705942864511549   
  163876.5212818844     58558.352421294716      13892.750759410304  0.0847752068174957      2276709558.2391777      0.00022560770636289654  0.07723113546968435   
  162737.31126545576    57751.27611871338       13892.731169674571  0.08536853468396266     2260879609.4177995      0.00022572942224751748  0.07740410516567447   
  161606.02029198702    56955.351753119015      13892.711444254537  0.08596601446616352     2245159700.2823634      0.00022585147734405236  0.07757834547976208   
  160482.59331355404    56170.425027310244      13892.69158222038   0.08656767520824846     2229549065.9116907      0.00022597387414109203  0.07775386419947745   
  159366.97566488993    55396.34378034497       13892.67158263603   0.08717354615740845     2214046946.701847       0.00022609661514540639  0.07793066915331781   
  158259.11306072495    54632.957957953724      13892.651444559157  0.08778365676529308     2198652588.329176       0.00022621970288207608  0.0781087682108593    
  157158.951593145      53880.11958336294       13892.6311670411    0.0883980366894378      2183365241.713597       0.00022634313989462567  0.07828816928286751   
  156066.4377289685     53137.6827285224        13892.610749126856  0.08901671579470145     2168184162.982154       0.0002264669287451576   0.0784688803214067    
  154981.51830714152    52405.5034857312        13892.590189855016  0.0896397241547136      2153108613.43282        0.000226591072014487    0.07865090931994749   
  153904.140536151      51683.43993965679       13892.56948825774   0.090267092053332       2138137859.4985511      0.00022671557230227748  0.0788342643134736    
  152834.25199145603    50971.352139741604      13892.548643360711  0.0908988499861102      2123271172.7115948      0.0002268404322271781   0.07901895337858658   
  151771.8006129366     50269.10207299184       13892.527654183084  0.09153502866177546     2108507829.6680372      0.0002269656544269613   0.07920498463360957   
  150716.73470236085    49576.55363714327       13892.50651973746   0.09217565900371676     2093847111.992609       0.00022709124155866135  0.07939236623868917   
  149669.00292086904    48893.57261419867       13892.485239029837  0.09282077215148338     2079288306.3037257      0.00022721719629871452  0.0795811063958962    
  148628.55428647564    48220.0266443319        13892.463811059566  0.09347039946229384     2064830704.178776       0.00022734352134309976  0.07977121334932448   
  147595.3381715886     47555.78520015331       13892.44223481931   0.0941245725125552      2050473602.1196508      0.00022747021940748056  0.0799626953851884    
  146569.30430054577    46900.71956133185       13892.420509295005  0.09478332309939316     2036216301.518512       0.0002275972932273478   0.08015556083191838   
  145550.40274716847    46254.702789568415      13892.398633465813  0.09544668324219276     2022058108.6237955      0.00022772474555816358  0.08034981806025526   
  144538.5839323323     45617.609703916125      13892.37660630408   0.09611468518414956     2007998334.5064583      0.00022785257917550626  0.08054547548334254   
  143533.79862155436    44989.31685644231       13892.354426775297  0.09678736139383211     1994036295.0264516      0.00022798079687521634  0.08074254155681701   
  142535.99792259786    44369.702508227696      13892.332093838044  0.09746474456675469     1980171310.7994328      0.0002281094014735434   0.08094102477889764   
  141545.13328309281    43758.64660569794       13892.309606443965  0.09814686762696154     1966402707.1637082      0.00022823839580729438  0.08114093369047266   
  140561.15648817358    43156.03075728315       13892.28696353771   0.09883376372862179     1952729814.1474013      0.00022836778273398244  0.08134227687518479   
  139584.01965813278    42561.73821040063       13892.264164056893  0.09952546625763559     1939151966.435855       0.0002284975651319774   0.08154506295951444   
  138613.67524609144    41975.653828756425      13892.241206932049  0.10022200883325139     1925668503.3392553      0.00022862774590065685  0.08174930061286138   
  137650.07603568552    41397.66406996142       13892.218091086595  0.10092342530969457     1912278768.7604868      0.00022875832796055858  0.08195499854762388   
  136693.17513876825    40827.65696345728       13892.194815436776  0.10162974977780724     1898982111.163203       0.0002288893142535341   0.0821621655192764    
  135742.9259931286     40265.522088748345      13892.171378891622  0.10234101656669964     1885777883.5401235      0.00022902070774290305  0.08237081032644486   
  134799.28236022568    39711.15055393496       13892.147780352905  0.10305726024541279     1872665443.3815541      0.00022915251141360907  0.08258094181098004   
  133862.1983229388     39164.434974544136      13892.124018715094  0.10377851562459298     1859644152.6441205      0.00022928472827237644  0.08279256885802871   
  132931.628283333      38625.2694526535        13892.100092865305  0.10450481775817778     1846713377.7197194      0.00022941736134786804  0.08300570039610279   
  132007.52696044045    38093.549556304366      13892.07600168326   0.10523620194509371     1833872489.4046922      0.00022955041369084446  0.08322034539714607   
  131089.8493880571     37569.17229919997       13892.051744041231  0.10597270373096578     1821120862.869205       0.00022968388837432409  0.083436512876599     
  130178.55091255457    37052.03612068498       13892.027318804006  0.10671435890983899     1808457877.6268451      0.00022981778849374458  0.08365421189346076   
  129273.58719070736    36542.040866002186      13892.002724828835  0.1074612035259118      1795882917.5044296      0.0002299521171671252   0.08387345155034946   
  128374.91418753516    36039.08776682281       13891.977960965381  0.10821327387528153     1783395370.6120214      0.00023008687753523063  0.08409424099355979   
  127482.48817416013    35543.07942204642       13891.953026055677  0.10897060650770193     1770994629.3131568      0.0002302220727617358   0.08431658941311797   
  126596.26572567907    35053.91977886682       13891.927918934072  0.10973323822835318     1758680090.1952765      0.00023035770603339176  0.08454050604283479   
  125716.20371905036    34571.51411410012       13891.902638427195  0.11050120609962395     1746451154.0403647      0.0002304937805601931   0.08476600016035578   
  124842.25933099566    34095.76901577162       13891.87718335389   0.11127454744290598     1734307225.7957911      0.0002306302995755462   0.08499308108720884   
  123974.39003591616    33626.59236495759       13891.851552525182  0.11205329984040105     1722247714.545357       0.000230767266336439    0.08522175818884946   
  123112.55360382331    33163.89331787859       13891.82574474422   0.11283750113694067     1710272033.48054        0.00023090468412361175  0.08545204087470312   
  122256.70809828387    32707.582288240865      13891.799758806232  0.11362718944181836     1698379599.8719425      0.000231042556241729    0.08568393859820515   
  121406.81187437937    32257.570929822297      13891.77359349847   0.1144224031306345      1686569835.0409334      0.00023118088601955307  0.08591746085683784   
  120562.82357667973    31813.772119299614      13891.74724760017   0.11522318084715426     1674842164.3314931      0.0002313196768101185   0.0861526171921646    
  119724.70213723081    31376.099939313382      13891.720719882493  0.11602956150517842     1663196017.082249       0.00023145893199090777  0.08638941718986155   
  118892.40677355617    30944.469661767664      13891.694009108478  0.11684158429042692     1651630826.5987077      0.0002315986549640285   0.08662787047974617   
  118065.89698667255    30518.797731360904      13891.66711403299   0.11765928866243591     1640146030.12568        0.00023173884915639168  0.08686798673580279   
  117245.13255911936    30099.001749345043      13891.64003340268   0.11848271435646765     1628741068.8199         0.00023187951801989124  0.08710977567620545   
  116430.0735530015     29685.000457509457      13891.612765955915  0.1193119013854339      1617415387.7228277      0.00023202066503158508  0.08735324706333757   
  115620.68030804611    29276.713722386834      13891.585310422739  0.12014689004183261     1606168435.7336473      0.00023216229369387698  0.08759841070380864   
  114816.91343967285    28874.062519677813      13891.557665524824  0.12098772089969802     1594999665.582453       0.00023230440753470037  0.08784527644846754   
  114018.73383707725    28476.968918891278      13891.529829975409  0.12183443481656439     1583908533.803615       0.00023244701010770297  0.08809385419241313   
  113226.10266132772    28085.356068197518      13891.501802479253  0.12268707293544341     1572894500.7093375      0.000232590104992433    0.08834415387500115   
  112438.98134347571    27699.1481794911        13891.473581732587  0.12354567668681524     1561957030.3633978      0.0002327336957945265   0.08859618547984818   
  111657.33158267892    27318.270513660675      13891.445166423053  0.12441028779063339     1551095590.5550675      0.00023287778614589628  0.08884995903483221   
  110881.1153443375     26942.649366062746      13891.41655522965   0.12528094825834377     1540309652.7732136      0.00023302237970492196  0.08910548461208977   
  110110.29485824348    26572.2120521968        13891.387746822695  0.12615770039491744     1529598692.1805842      0.00023316748015664152  0.08936277232800947   
  109344.83261674282    26206.886893578645      13891.358739863752  0.12704058680089775     1518962187.5882692      0.00023331309121294423  0.08962183234322256   
  108584.69137291028    25846.603203809602      13891.329533005592  0.1279296503744615      1508399621.430339       0.0002334592166127648   0.08988267486258934   
  107829.8341387371     25491.29127483852       13891.30012489213   0.1288249343134945      1497910479.7386613      0.0002336058601222791   0.09014531013518245   
  107080.22418333107    25140.88236341415       13891.270514158377  0.12972648211768184     1487494252.11789        0.0002337530255351012   0.09040974845426625   
  106335.8250311293     24795.30867772512       13891.240699430378  0.13063433759061194     1477150431.7206302      0.00023390071667248185  0.09067600015727262   
  105596.6004601233     24454.50336422499       13891.21067932517   0.1315485448418962      1466878515.2227771      0.00023404893738350832  0.0909440756257729    
  104862.5145000965     24118.400494639787      13891.180452450708  0.1324691482893025      1456678002.799022       0.00023419769154530567  0.09121398528544622   
  104133.5314308739     23786.93505315548       13891.150017405827  0.13339619266090408     1446548398.0985317      0.0002343469830632396   0.09148573960604361   
  103409.615780584      23460.042923782927      13891.119372780178  0.13432972299724302     1436489208.220798       0.0002344968158711206   0.09175934910134861   
  102690.73232393267    23137.66087789784       13891.088517154176  0.13526978465350914     1426499943.6916513      0.00023464719393140955  0.09203482432913347   
  101976.84608048921    22819.726561953295      13891.057449098937  0.13621642330173345     1416580118.4394443      0.000234798121235425    0.09231217589111167   
  101267.92231298414    22506.178485362485      13891.026167176227  0.13716968493299742     1406729249.7713993      0.00023494960180355155  0.0925914144328861    
  100563.92652561901    22196.95600854928       13890.994669938405  0.13812961585965722     1396946858.350121       0.00023510163968545013  0.09287255064389309   
  99864.82446238775     21891.99933116427       13890.962955928368  0.13909626271758355     1387232468.1702733      0.00023525423896026947  0.09315559525734242   
  99170.58210540985     21591.249480464052      13890.931023679483  0.140069672468417       1377585606.5354147      0.0002354074037368594   0.09344055905015283   
  98481.165673275       21294.648299851477      13890.89887171554   0.1410498924018392      1368005804.0349987      0.00023556113815398526  0.09372745284288321   
  97796.54161939943     21002.138437574613      13890.866498550697  0.14203697013785938     1358492594.521533       0.00023571544638054416  0.09401628749965954   
  97116.67663039346     20713.663335582216      13890.833902689406  0.14303095362911722     1349045515.087896       0.00023587033261578268  0.09430707392809724   
  96441.53762444049     20429.16721853358       13890.801082626367  0.1440318911632014      1339664106.0448122      0.0002360258010895162   0.09459982307921896   
  95771.09174968732     20148.595082960615      13890.768036846472  0.1450398313649845      1330347910.8984842      0.00023618185606234964  0.0948945459473678    
  95105.30638264553     19871.89268658          13890.73476382473   0.14605482319897384     1321096476.32838        0.00023633850182589987  0.09519125357011612   
  94444.14912660407     19599.006537753383      13890.701262026227  0.14707691597167888     1311909352.1651742      0.00023649574270301975  0.09548995702816925   
  93787.5878100529      19329.883885093623      13890.66752990605   0.14810615933399474     1302786091.368844       0.00023665358304802362  0.09579066744526454   
  93135.59048511743     19064.47270721486       13890.633565909236  0.1491426032836027      1293726250.0069149      0.00023681202724691467  0.09609339598806581   
  92488.12542600407     18802.72170262468       13890.599368470712  0.1501862981673871      1284729387.2328606      0.00023697107971761352  0.09639815386605263   
  91845.16112745642     18544.58027975619       13890.56493601523   0.15123729468386887     1275795065.264651       0.00023713074491018895  0.09670495233140462   
  91206.66630322221     18289.998547138206      13890.530266957305  0.1522956438856563      1266922849.36345        0.0002372910273070898   0.09701380267888092   
  90572.60988453106     18038.92730370157       13890.495359701163  0.1533613971819125      1258112307.812462       0.00023745193142337873  0.09732471624569425   
  89942.96101858247     17791.31802921969       13890.46021264067   0.1544346063408403      1249363011.8959231      0.00023761346180696776  0.0976377044113802    
  89317.68906704478     17547.12287488155       13890.42482415927   0.15551532349218405     1240674535.878242       0.00023777562303885523  0.09795277859766087   
  88696.76360456416     17306.29465399523       13890.389192629935  0.15660360112974903     1232046456.9832828      0.00023793841973336464  0.0982699502683035    
  88080.1544172842      17068.786832820224      13890.353316415087  0.15769949211393824     1223478355.373793       0.00023810185653838514  0.09858923092897355   
  87467.83150137571     16834.55352152668       13890.317193866545  0.1588030496743069      1214969814.1309748      0.00023826593813561374  0.09891063212708247   
  86859.76506157678     16603.549465279913      13890.28082332546   0.15991432741213424     1206520419.234198       0.00023843066924079923  0.09923416545162979   
  86255.92550974285     16375.730035448356      13890.244203122249  0.16103337930301403     1198129759.5408533      0.00023859605460398785  0.09955984253303998   
  85656.28346340716     16151.051220933334      13890.207331576537  0.162160259699462       1189797426.766348       0.00023876209900977063  0.09988767504299308   
  85060.80974435079     15929.469619618829      13890.170206997089  0.1632950233335422      1181523015.464236       0.00023892880727753268  0.10021767469425022   
  84469.47537718303     15710.942429939767      13890.132827681742  0.16443772531951104     1173306123.0064924      0.00023909618426170412  0.10054985324047302   
  83882.25158793142     15495.42744256703       13890.095191917351  0.16558842115647993     1165146349.5639198      0.00023926423485201272  0.10088422247603718   
  83299.10980264157     15282.883032207628      13890.057297979718  0.16674716673109646     1157043298.0866933      0.0002394329639737385   0.1012207942358402    
  82720.02164598684     15073.268149518466      13890.019144133525  0.16791401832024389     1148996574.2850409      0.00023960237658797012  0.10155958039510302   
  82144.95893988755     14866.54231313208       13889.980728632268  0.1690890325937594      1141005786.6100557      0.000239772477691863    0.10190059286916572   
  81573.89370213993     14662.665601792816      13889.942049718204  0.1702722666171716      1133070546.234646       0.0002399432723188993   0.10224384361327693   
  81006.7981450544      14461.598646601942      13889.903105622265  0.17146377785445654     1125190467.0346127      0.00024011476553914993  0.10258934462237712   
  80443.64467410356     14263.302623370157      13889.863894564007  0.17266362417081293     1117365165.569862       0.000240286962459538    0.10293710793087561   
  79884.40588657939     14067.73924507598       13889.824414751542  0.17387186383545694     1109594261.065747       0.00024045986822410475  0.10328714561242117   
  79329.05457025988     13874.870754428654      13889.78466438146   0.1750885555244357      1101877375.3945398      0.00024063348801427675  0.10363946977966622   
  78777.56370208481     13684.65991653399       13889.744641638774  0.1763137583234612      1094214133.0570312      0.0002408078270491354   0.10399409258402452   
  78229.90644684102     13497.070011661834      13889.70434469685   0.17754753173076288     1086604161.1642604      0.0002409828905856883   0.10435102621542229   
  77686.05615585642     13312.064828113665      13889.663771717333  0.17878993565996082     1079047089.419369       0.00024115868391914245  0.10471028290204264   
  77145.98636570337     13129.60865518899       13889.622920850084  0.18004103044295824     1071542550.0995826      0.00024133521238317926  0.1050718749100634    
  76609.670796911       12949.666276249154      13889.581790233115  0.18130087683285437     1064090178.0383189      0.00024151248135023196  0.10543581454338795   
  76077.08335268642     12772.20296187722       13889.540377992511  0.1825695360068775      1056689610.6074178      0.0002416904962317645   0.10580211414336935   
  75548.19811764489     12597.184463132553      13889.498682242367  0.1838470695693381      1049340487.6994963      0.0002418692624785527   0.10617078608852747   
  75022.9893565488      12424.577004898856      13889.456701084724  0.18513353955460277     1042042451.7104257      0.00024204878558096725  0.10654184279425903   
  74501.43151305542     12254.347279324316      13889.414432609483  0.18642900843008828     1034795147.5219314      0.0002422290710692589   0.10691529671254062   
  73983.49920847328     12086.462439352597      13889.371874894356  0.18773353909927712     1027598222.4843125      0.00024241012451384556  0.10729116033162461   
  73469.1672405273      11920.890092343438      13889.329026004778  0.1890471949047532      1020451326.3992811      0.00024259195152560143  0.10766944617572752   
  72958.41058213248     11757.59829378158       13889.285883993845  0.19037003963125884     1013354111.5029238      0.00024277455775614817  0.10805016680471147   
  72451.20438017606     11596.555541072861      13889.242446902246  0.19170213750877313     1006306232.4487782      0.00024295794889814823  0.10843333481375794   
  71947.52395430821     11437.73076742617       13889.198712758183  0.1930435532156113      999307346.291029        0.0002431421306856002   0.10881896283303408   
  71447.34479574108     11281.09333582019       13889.154679577308  0.19439435188154586     992357112.4678203       0.0002433271088941361   0.10920706352735167   
  70950.64256605621     11126.613033053658      13889.110345362647  0.19575459909094903     985455192.7846841       0.00024351288934132127  0.10959764959581814   
